"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-02-20 12:23:25","BNBUSDT","SELL","300.6000000000","0.0500000000BNB","15.03000000USDT","0.0000375600BNB"
"2021-02-20 12:14:01","POABTC","BUY","0.0000010800","139.0000000000POA","0.00015012BTC","0.0000215500BNB"
"2021-02-19 14:53:02","AKROBTC","BUY","9.000E-7","166.0000000000AKRO","0.00014940BTC","0.0000180600BNB"
"2021-02-19 14:28:33","WABIBTC","BUY","0.0000057000","25.0000000000WABI","0.00014250BTC","0.0000191900BNB"
"2021-02-19 13:18:25","IRISBTC","BUY","0.0000027000","40.0000000000IRIS","0.00010800BTC","0.0000157000BNB"
"2021-02-19 13:09:20","DODOBUSD","BUY","6.9000000000","1.8150000000DODO","12.52350000BUSD","0.0000000000BNB"
"2021-02-19 13:09:20","DODOBUSD","BUY","6.9000000000","0.0710000000DODO","0.48990000BUSD","0.0000000000BNB"
"2021-02-19 13:03:43","UNIBUSD","SELL","20.5559000000","0.1000000000UNI","2.05559000BUSD","0.0000000000BNB"
"2021-02-19 13:03:42","UNIBUSD","SELL","20.5564000000","0.5300000000UNI","10.89489200BUSD","0.0000305700BNB"
"2021-02-19 10:56:06","XTZBTC","BUY","0.0000935000","1.1100000000XTZ","0.00010379BTC","0.0000155500BNB"
"2021-02-19 08:02:27","HNTBTC","SELL","0.0000841000","1.2400000000HNT","0.00010428BTC","0.0000146300BNB"
"2021-02-19 05:50:34","NASBTC","BUY","0.0000139000","25.3300000000NAS","0.00035209BTC","0.0000516600BNB"
"2021-02-19 04:52:29","UNIBUSD","BUY","20.5200000000","0.6300000000UNI","12.92760000BUSD","0.0000000000BNB"
"2021-02-19 02:59:41","BNBBUSD","SELL","216.5556000000","0.0600000000BNB","12.99333600BUSD","0.0000000000BNB"
"2021-02-19 02:02:58","BNBUSDT","BUY","214.0000000000","0.0660000000BNB","14.12400000USDT","0.0000495000BNB"
"2021-02-19 01:50:22","BNBUSDT","SELL","215.0000000000","0.0660000000BNB","14.19000000USDT","0.0000496600BNB"
"2021-02-19 01:48:35","BNBUSDT","BUY","214.0000000000","0.0660000000BNB","14.12400000USDT","0.0000495000BNB"
"2021-02-19 01:41:04","BNBUSDT","BUY","217.2874000000","0.0640000000BNB","13.90639360USDT","0.0000480000BNB"
"2021-02-18 22:24:55","NXSBTC","SELL","0.0000160000","22.0000000000NXS","0.00035200BTC","0.0000705600BNB"
"2021-02-18 20:44:26","IOTXBTC","BUY","4.800E-7","526.0000000000IOTX","0.00025248BTC","0.0000509800BNB"
"2021-02-18 18:41:26","WPRBTC","BUY","5.000E-7","250.0000000000WPR","0.00012500BTC","0.0000250900BNB"
"2021-02-18 18:00:24","WPRBTC","SELL","6.000E-7","262.0000000000WPR","0.00015720BTC","0.0000319800BNB"
"2021-02-18 16:16:29","WABIBTC","SELL","0.0000050000","44.0000000000WABI","0.00022000BTC","0.0000429300BNB"
"2021-02-18 13:15:40","HNTBTC","BUY","0.0000821000","1.2400000000HNT","0.00010180BTC","0.0000210800BNB"
"2021-02-18 13:09:25","HNTUSDT","BUY","4.2980000000","3.7430000000HNT","16.08741400USDT","0.0000639900BNB"
"2021-02-17 12:27:21","IOSTUSDT","SELL","0.0393250000","410.0000000000IOST","16.12325000USDT","0.0000843100BNB"
"2021-02-17 09:23:14","WABIBTC","BUY","0.0000044000","44.0000000000WABI","0.00019360BTC","0.0000567100BNB"
"2021-02-17 07:53:14","AERGOBTC","SELL","0.0000018800","97.0000000000AERGO","0.00018236BTC","0.0000526000BNB"
"2021-02-16 18:15:42","TWTBTC","BUY","0.0000128000","13.0000000000TWT","0.00016640BTC","0.0000469100BNB"
"2021-02-16 18:12:24","SOLBTC","SELL","0.0001688800","1.0000000000SOL","0.00016888BTC","0.0000478200BNB"
"2021-02-16 16:51:28","IOSTUSDT","BUY","0.0299810000","410.0000000000IOST","12.29221000USDT","0.0000707400BNB"
"2021-02-15 11:33:21","VIABTC","BUY","0.0000153200","18.0000000000VIA","0.00027576BTC","0.0000750000BNB"
"2021-02-15 11:27:22","TRXBTC","SELL","0.0000010900","235.0000000000TRX","0.00025615BTC","0.0000706200BNB"
"2021-02-14 14:57:59","SFPBTC","BUY","0.0000575300","1.0000000000SFP","0.00005753BTC","0.0000158200BNB"
"2021-02-14 14:57:59","SFPBTC","BUY","0.0000575300","3.0000000000SFP","0.00017259BTC","0.0000474800BNB"
"2021-02-14 14:57:40","YOYOBTC","SELL","5.400E-7","482.0000000000YOYO","0.00026028BTC","0.0000715200BNB"
"2021-02-14 05:27:09","ENJBTC","BUY","0.0000120000","13.0000000000ENJ","0.00015600BTC","0.0000431600BNB"
"2021-02-14 05:14:48","IRISBTC","BUY","0.0000027500","59.0000000000IRIS","0.00016225BTC","0.0000447200BNB"
"2021-02-14 04:19:58","SFPBTC","BUY","0.0000657300","3.0000000000SFP","0.00019719BTC","0.0000546200BNB"
"2021-02-13 22:53:41","YFIIBTC","SELL","0.0730000000","0.0043000000YFII","0.00031390BTC","0.0000820900BNB"
"2021-02-13 17:12:11","CDTBTC","BUY","5.700E-7","312.0000000000CDT","0.00017784BTC","0.0000482100BNB"
"2021-02-13 17:02:53","GVTBTC","SELL","0.0001100000","1.5500000000GVT","0.00017050BTC","0.0000460500BNB"
"2021-02-13 15:52:55","NEOBTC","BUY","0.0008140000","0.2400000000NEO","0.00019536BTC","0.0000526500BNB"
"2021-02-13 09:40:42","SOLBTC","BUY","0.0001956300","1.0000000000SOL","0.00019563BTC","0.0000531600BNB"
"2021-02-13 09:40:34","RUNEBTC","BUY","0.0000901200","2.0000000000RUNE","0.00018024BTC","0.0000488300BNB"
"2021-02-13 07:20:57","NXSBTC","SELL","0.0000150000","12.0000000000NXS","0.00018000BTC","0.0000482400BNB"
"2021-02-13 06:31:36","PERLBTC","SELL","0.0000021000","137.0000000000PERL","0.00028770BTC","0.0000783700BNB"
"2021-02-13 05:00:27","YFIIBTC","BUY","0.0706100000","0.0043000000YFII","0.00030362BTC","0.0000813000BNB"
"2021-02-13 01:05:25","CTXCBTC","SELL","0.0000043000","91.0000000000CTXC","0.00039130BTC","0.0001028800BNB"
"2021-02-13 00:42:33","GXSBTC","SELL","0.0000130000","17.0000000000GXS","0.00022100BTC","0.0000573600BNB"
"2021-02-12 18:00:56","BLZBTC","BUY","0.0000046800","29.0000000000BLZ","0.00013572BTC","0.0000354400BNB"
"2021-02-12 17:56:57","RLCBTC","SELL","0.0000440000","3.0000000000RLC","0.00013200BTC","0.0000337400BNB"
"2021-02-12 15:22:13","1INCHBTC","BUY","0.0001178000","2.90000000001INCH","0.00034162BTC","0.0000896200BNB"
"2021-02-12 14:34:59","HNTBTC","SELL","0.0001000000","3.4900000000HNT","0.00034900BTC","0.0000930300BNB"
"2021-02-12 05:30:14","NBSBTC","BUY","4.800E-7","474.0000000000NBS","0.00022752BTC","0.0000649200BNB"
"2021-02-12 03:17:07","DOCKBTC","BUY","7.900E-7","287.0000000000DOCK","0.00022673BTC","0.0000649800BNB"
"2021-02-12 01:47:48","FTMBTC","SELL","0.0000040000","79.0000000000FTM","0.00031600BTC","0.0000933900BNB"
"2021-02-11 15:54:13","ADABTC","BUY","0.0000194200","7.0000000000ADA","0.00013594BTC","0.0000384000BNB"
"2021-02-11 11:51:26","FTMBTC","BUY","0.0000034400","79.0000000000FTM","0.00027176BTC","0.0000780000BNB"
"2021-02-11 11:19:04","SKLBTC","SELL","0.0000059000","29.0000000000SKL","0.00017110BTC","0.0000476200BNB"
"2021-02-11 10:46:42","DOGEBTC","BUY","0.0000016000","77.0000000000DOGE","0.00012320BTC","0.0000347300BNB"
"2021-02-11 09:55:12","AIONBTC","SELL","0.0000028000","45.0000000000AION","0.00012600BTC","0.0000358900BNB"
"2021-02-11 09:07:35","SFPBTC","SELL","0.0000620000","2.0000000000SFP","0.00012400BTC","0.0000330000BNB"
"2021-02-11 08:59:42","SFPBTC","SELL","0.0000600000","2.0000000000SFP","0.00012000BTC","0.0000329000BNB"
"2021-02-11 08:27:51","SFPBTC","BUY","0.0000589600","2.0000000000SFP","0.00011792BTC","0.0000324000BNB"
"2021-02-11 07:30:39","TRXBTC","BUY","0.0000010400","235.0000000000TRX","0.00024440BTC","0.0000658500BNB"
"2021-02-11 07:20:05","AERGOBTC","BUY","0.0000016800","97.0000000000AERGO","0.00016296BTC","0.0000439900BNB"
"2021-02-11 06:22:39","DOCKBTC","SELL","9.000E-7","484.0000000000DOCK","0.00043560BTC","0.0001179100BNB"
"2021-02-11 06:20:56","SFPBTC","BUY","0.0000578400","2.0000000000SFP","0.00011568BTC","0.0000309300BNB"
"2021-02-11 00:47:38","DUSKBTC","SELL","0.0000033000","39.0000000000DUSK","0.00012870BTC","0.0000349100BNB"
"2021-02-10 20:07:40","NULSBTC","SELL","0.0000120000","17.0000000000NULS","0.00020400BTC","0.0000534800BNB"
"2021-02-10 11:34:07","NXSBTC","BUY","0.0000119000","12.0000000000NXS","0.00014280BTC","0.0000354600BNB"
"2021-02-10 11:18:39","SCBTC","BUY","2.400E-7","598.0000000000SC","0.00014352BTC","0.0000342900BNB"
"2021-02-10 09:54:39","MDTBTC","SELL","0.0000012500","150.0000000000MDT","0.00018750BTC","0.0000468600BNB"
"2021-02-10 07:22:28","SCRTBTC","SELL","0.0000500000","2.0000000000SCRT","0.00010000BTC","0.0000262600BNB"
"2021-02-09 16:26:08","MDTBTC","BUY","0.0000011300","150.0000000000MDT","0.00016950BTC","0.0000554700BNB"
"2021-02-09 12:31:40","TRXBTC","SELL","9.900E-7","173.0000000000TRX","0.00017127BTC","0.0000630100BNB"
"2021-02-09 09:18:58","TRXBTC","BUY","9.800E-7","173.0000000000TRX","0.00016954BTC","0.0000641800BNB"
"2021-02-09 06:52:45","DOGEBTC","SELL","0.0000016600","98.0000000000DOGE","0.00016268BTC","0.0000602600BNB"
"2021-02-08 01:45:05","NXSBTC","BUY","0.0000124500","22.0000000000NXS","0.00027390BTC","0.0001157100BNB"
"2021-02-07 20:57:38","NASBTC","SELL","0.0000150000","18.7200000000NAS","0.00028080BTC","0.0001196700BNB"
"2021-02-07 11:02:10","DOGEBTC","BUY","0.0000015300","98.0000000000DOGE","0.00014994BTC","0.0000623700BNB"
"2021-02-07 09:05:27","COTIBTC","SELL","0.0000020000","75.0000000000COTI","0.00015000BTC","0.0000632300BNB"
"2021-02-06 07:13:54","DOCKBTC","BUY","8.600E-7","484.0000000000DOCK","0.00041624BTC","0.0001735300BNB"
"2021-02-06 07:13:06","QSPBTC","SELL","0.0000011600","359.0000000000QSP","0.00041644BTC","0.0001750200BNB"
"2021-02-06 05:36:54","QSPBTC","BUY","0.0000011400","359.0000000000QSP","0.00040926BTC","0.0001854600BNB"
"2021-02-06 02:10:33","QSPBTC","SELL","0.0000012000","87.0000000000QSP","0.00010440BTC","0.0000454100BNB"
"2021-02-06 01:50:22","QSPBTC","BUY","0.0000011600","87.0000000000QSP","0.00010092BTC","0.0000467700BNB"
"2021-02-05 21:01:12","SCBTC","SELL","2.400E-7","789.0000000000SC","0.00018936BTC","0.0000848500BNB"
"2021-02-05 20:49:28","OAXBTC","SELL","0.0000055000","39.0000000000OAX","0.00021450BTC","0.0000933000BNB"
"2021-02-05 11:48:03","AIONBTC","BUY","0.0000023700","45.0000000000AION","0.00010665BTC","0.0000501100BNB"
"2021-02-04 18:46:25","NASBTC","BUY","0.0000097000","18.7200000000NAS","0.00018158BTC","0.0000929100BNB"
"2021-02-04 18:06:48","MTLBTC","SELL","0.0000155000","7.0000000000MTL","0.00010850BTC","0.0000562300BNB"
"2021-02-04 17:38:16","SCBTC","BUY","2.300E-7","789.0000000000SC","0.00018147BTC","0.0000929900BNB"
"2021-02-04 15:08:04","CHZBTC","SELL","6.600E-7","549.0000000000CHZ","0.00036234BTC","0.0001858300BNB"
"2021-02-04 05:46:22","PERLBTC","BUY","0.0000013200","137.0000000000PERL","0.00018084BTC","0.0000977100BNB"
"2021-02-03 20:01:52","AGIBTC","SELL","0.0000027000","63.0000000000AGI","0.00017010BTC","0.0000916100BNB"
"2021-02-03 16:29:05","GXSBTC","BUY","0.0000118700","17.0000000000GXS","0.00020179BTC","0.0001094700BNB"
"2021-02-03 16:28:09","RLCBTC","SELL","0.0000369900","3.0000000000RLC","0.00011097BTC","0.0000595700BNB"
"2021-02-03 15:06:05","CTXCBTC","BUY","0.0000039000","91.0000000000CTXC","0.00035490BTC","0.0001935600BNB"
"2021-02-03 14:29:06","CHZBTC","BUY","6.500E-7","549.0000000000CHZ","0.00035685BTC","0.0001896900BNB"
"2021-02-03 14:01:01","WNXMBTC","SELL","0.0013990000","0.2960000000WNXM","0.00041410BTC","0.0002211200BNB"
"2021-02-03 13:03:34","SNGLSBTC","BUY","2.700E-7","1111.0000000000SNGLS","0.00029997BTC","0.0001608200BNB"
"2021-02-03 10:20:39","YOYOBTC","BUY","5.100E-7","482.0000000000YOYO","0.00024582BTC","0.0001299600BNB"
"2021-02-03 07:47:30","PPTBTC","BUY","0.0000487200","4.0000000000PPT","0.00019488BTC","0.0001047400BNB"
"2021-02-03 07:34:28","PPTBTC","SELL","0.0000485300","9.0000000000PPT","0.00043677BTC","0.0002374900BNB"
"2021-02-03 07:32:32","PPTBTC","BUY","0.0000485100","3.0000000000PPT","0.00014553BTC","0.0000780400BNB"
"2021-02-03 07:32:32","PPTBTC","BUY","0.0000485100","3.0000000000PPT","0.00014553BTC","0.0000780400BNB"
"2021-02-03 07:32:32","PPTBTC","BUY","0.0000485100","3.0000000000PPT","0.00014553BTC","0.0000780400BNB"
"2021-02-03 07:29:13","DOCKBTC","SELL","8.000E-7","550.0000000000DOCK","0.00044000BTC","0.0002370400BNB"
"2021-02-03 06:48:50","AGIBTC","BUY","0.0000024500","63.0000000000AGI","0.00015435BTC","0.0000841100BNB"
"2021-02-02 19:12:57","SKYBTC","SELL","0.0000210000","7.0000000000SKY","0.00014700BTC","0.0000788100BNB"
"2021-02-02 18:08:15","NULSBTC","BUY","0.0000119000","17.0000000000NULS","0.00020230BTC","0.0001058500BNB"
"2021-02-02 17:17:13","AERGOBTC","SELL","0.0000015500","135.0000000000AERGO","0.00020925BTC","0.0001102500BNB"
"2021-02-02 17:03:04","WNXMBTC","BUY","0.0012070000","0.2820000000WNXM","0.00034037BTC","0.0001774600BNB"
"2021-02-02 17:03:04","WNXMBTC","BUY","0.0012070000","0.0140000000WNXM","0.00001690BTC","0.0000088000BNB"
"2021-02-02 16:55:51","CNDBTC","SELL","6.000E-7","597.0000000000CND","0.00035820BTC","0.0001880800BNB"
"2021-02-02 16:55:10","CNDBTC","BUY","5.100E-7","597.0000000000CND","0.00030447BTC","0.0001529300BNB"
"2021-02-02 16:54:37","DLTBTC","SELL","0.0000023400","130.0000000000DLT","0.00030420BTC","0.0001567800BNB"
"2021-02-02 16:51:55","CNDBTC","BUY","6.700E-7","432.0000000000CND","0.00028944BTC","0.0001356000BNB"
"2021-02-02 14:53:24","DLTBTC","BUY","0.0000022100","43.0000000000DLT","0.00009503BTC","0.0000469500BNB"
"2021-02-02 14:53:24","DLTBTC","BUY","0.0000022100","87.0000000000DLT","0.00019227BTC","0.0000950000BNB"
"2021-02-02 09:15:36","OAXBTC","BUY","0.0000043900","39.0000000000OAX","0.00017121BTC","0.0001491900BNB"
"2021-02-02 09:15:05","ETHBTC","SELL","0.0409850000","0.0040000000ETH","0.00016394BTC","0.0000842800BNB"
"2021-02-02 08:40:08","SKYBTC","BUY","0.0000203500","7.0000000000SKY","0.00014245BTC","0.0000724700BNB"
"2021-02-02 07:28:50","RLCBTC","BUY","0.0000384600","3.0000000000RLC","0.00011538BTC","0.0000593100BNB"
"2021-02-02 05:40:49","GVTBTC","BUY","0.0000831000","1.5500000000GVT","0.00012881BTC","0.0000657300BNB"
"2021-02-02 05:40:21","GVTBTC","SELL","0.0000830000","3.0900000000GVT","0.00025647BTC","0.0001330100BNB"
"2021-02-02 05:39:24","GVTBTC","BUY","0.0000817000","1.5400000000GVT","0.00012582BTC","0.0000644600BNB"
"2021-02-02 05:39:07","GVTBTC","BUY","0.0000823000","1.5500000000GVT","0.00012757BTC","0.0000648800BNB"
"2021-02-02 05:38:33","GVTBTC","SELL","0.0000820000","1.5700000000GVT","0.00012874BTC","0.0000663900BNB"
"2021-02-02 05:38:02","GVTBTC","BUY","0.0000802000","1.5700000000GVT","0.00012591BTC","0.0000639400BNB"
"2021-02-02 05:37:44","GVTBTC","SELL","0.0000800000","1.5800000000GVT","0.00012640BTC","0.0000663500BNB"
"2021-02-02 05:35:42","GVTBTC","BUY","0.0000790000","1.5800000000GVT","0.00012482BTC","0.0000628000BNB"
"2021-02-02 02:32:54","GTOBTC","SELL","4.500E-7","260.0000000000GTO","0.00011700BTC","0.0000596700BNB"
"2021-02-01 19:00:57","NEOBTC","SELL","0.0006810000","0.1900000000NEO","0.00012939BTC","0.0000668700BNB"
"2021-02-01 16:56:20","NEOBTC","BUY","0.0006910000","0.1900000000NEO","0.00013129BTC","0.0000676000BNB"
"2021-02-01 13:55:43","DOCKBTC","BUY","7.400E-7","550.0000000000DOCK","0.00040700BTC","0.0002093700BNB"
"2021-02-01 13:55:18","MDTBTC","SELL","7.300E-7","577.0000000000MDT","0.00042121BTC","0.0002191200BNB"
"2021-02-01 12:57:37","DOCKBTC","SELL","7.200E-7","157.0000000000DOCK","0.00011304BTC","0.0000576900BNB"
"2021-02-01 12:14:05","RLCBTC","BUY","0.0000361800","3.0000000000RLC","0.00010854BTC","0.0000563400BNB"
"2021-02-01 05:57:09","SKLBTC","BUY","0.0000039800","29.0000000000SKL","0.00011542BTC","0.0000641700BNB"
"2021-02-01 03:24:31","PIVXBTC","SELL","0.0000152600","7.0000000000PIVX","0.00010682BTC","0.0000624300BNB"
"2021-01-31 18:49:51","PIVXBTC","BUY","0.0000151000","7.0000000000PIVX","0.00010570BTC","0.0000591400BNB"
"2021-01-31 18:45:14","ETHBTC","BUY","0.0399220000","0.0040000000ETH","0.00015969BTC","0.0000896200BNB"
"2021-01-31 18:02:57","NAVBTC","SELL","0.0000092100","11.0000000000NAV","0.00010131BTC","0.0000553900BNB"
"2021-01-31 17:51:39","NAVBTC","BUY","0.0000089600","11.0000000000NAV","0.00009856BTC","0.0000550100BNB"
"2021-01-31 17:00:03","APPCBTC","SELL","0.0000015000","89.0000000000APPC","0.00013350BTC","0.0000731200BNB"
"2021-01-31 16:46:46","DUSKBTC","BUY","0.0000025600","39.0000000000DUSK","0.00009984BTC","0.0000559300BNB"
"2021-01-31 16:20:59","DOGEBTC","SELL","9.200E-7","112.0000000000DOGE","0.00010304BTC","0.0000562400BNB"
"2021-01-31 15:44:50","HNTBTC","SELL","0.0000718000","1.7500000000HNT","0.00012565BTC","0.0000733500BNB"
"2021-01-31 15:41:20","HNTBTC","BUY","0.0000715000","3.4900000000HNT","0.00024954BTC","0.0001402600BNB"
"2021-01-31 15:39:32","HNTBTC","BUY","0.0000712000","1.7500000000HNT","0.00012460BTC","0.0000702000BNB"
"2021-01-31 13:39:00","DOGEBTC","BUY","8.900E-7","112.0000000000DOGE","0.00009968BTC","0.0000554500BNB"
"2021-01-31 10:10:40","OAXBTC","SELL","0.0000046000","85.0000000000OAX","0.00039100BTC","0.0000003900BTC"
"2021-01-31 07:17:31","SCRTBTC","BUY","0.0000352500","3.0000000000SCRT","0.00010575BTC","0.0030000000SCRT"
"2021-01-31 05:13:46","WPRBTC","BUY","4.000E-7","262.0000000000WPR","0.00010480BTC","0.2620000000WPR"
"2021-01-31 03:32:31","WPRBTC","SELL","3.700E-7","293.0000000000WPR","0.00010841BTC","0.0000001100BTC"
"2021-01-31 01:23:21","DUSKBTC","SELL","0.0000024000","130.0000000000DUSK","0.00031200BTC","0.0000003100BTC"
"2021-01-30 15:08:07","APPCBTC","BUY","0.0000012300","90.0000000000APPC","0.00011070BTC","0.0900000000APPC"
"2021-01-30 15:06:51","WPRBTC","SELL","3.700E-7","300.0000000000WPR","0.00011100BTC","0.0000001100BTC"
"2021-01-30 13:40:48","GTOBTC","BUY","4.100E-7","261.0000000000GTO","0.00010701BTC","0.2610000000GTO"
"2021-01-30 13:20:55","DOCKBTC","BUY","6.800E-7","157.0000000000DOCK","0.00010676BTC","0.1570000000DOCK"
"2021-01-30 13:18:59","WPRBTC","SELL","4.000E-7","408.0000000000WPR","0.00016320BTC","0.0000001600BTC"
"2021-01-30 12:36:00","COTIBTC","BUY","0.0000019700","76.0000000000COTI","0.00014972BTC","0.0760000000COTI"
"2021-01-29 05:52:13","MDTBTC","BUY","7.200E-7","578.0000000000MDT","0.00041616BTC","0.5780000000MDT"
"2021-01-29 03:49:48","ARDRBTC","SELL","0.0000028000","53.0000000000ARDR","0.00014840BTC","0.0000001500BTC"
"2021-01-29 03:29:05","NBSBTC","SELL","5.000E-7","250.0000000000NBS","0.00012500BTC","0.0000001300BTC"
"2021-01-28 16:42:20","WPRBTC","BUY","3.500E-7","409.0000000000WPR","0.00014315BTC","0.4090000000WPR"
"2021-01-28 16:20:24","NEOBTC","SELL","0.0007090000","0.2300000000NEO","0.00016307BTC","0.0000001600BTC"
"2021-01-28 12:36:01","QKCBTC","SELL","2.300E-7","522.0000000000QKC","0.00012006BTC","0.0000001200BTC"
"2021-01-27 18:36:31","NEOBTC","BUY","0.0006950000","0.2400000000NEO","0.00016680BTC","0.0002400000NEO"
"2021-01-27 16:14:36","IRISBTC","SELL","0.0000021500","79.0000000000IRIS","0.00016985BTC","0.0000001700BTC"
"2021-01-26 15:08:53","MTLBTC","BUY","0.0000133700","8.0000000000MTL","0.00010696BTC","0.0080000000MTL"
"2021-01-26 08:21:47","NBSBTC","BUY","4.200E-7","251.0000000000NBS","0.00010542BTC","0.2510000000NBS"
"2021-01-25 12:29:07","IRISBTC","BUY","0.0000020200","80.0000000000IRIS","0.00016160BTC","0.0800000000IRIS"
"2021-01-25 11:01:31","OAXBTC","BUY","0.0000043200","86.0000000000OAX","0.00037152BTC","0.0860000000OAX"
"2021-01-25 01:53:42","WPRBTC","BUY","3.700E-7","300.0000000000WPR","0.00011100BTC","0.3000000000WPR"
"2021-01-24 14:37:59","DUSKBTC","BUY","0.0000021700","131.0000000000DUSK","0.00028427BTC","0.1310000000DUSK"
"2021-01-24 14:32:23","DOCKBTC","SELL","8.100E-7","288.0000000000DOCK","0.00023328BTC","0.0000002300BTC"
"2021-01-24 09:53:58","REQBTC","SELL","0.0000010700","201.0000000000REQ","0.00021507BTC","0.0000002200BTC"
"2021-01-24 09:47:36","DOCKBTC","BUY","8.000E-7","289.0000000000DOCK","0.00023120BTC","0.2890000000DOCK"
"2021-01-24 09:43:20","BTCUSDT","BUY","32658.5200000000","0.0005360000BTC","17.50496672USDT","0.0000005400BTC"
"2021-01-24 03:53:03","ONTBTC","SELL","0.0000195000","6.9900000000ONT","0.00013631BTC","0.0000001400BTC"
"2021-01-24 01:00:17","GASBTC","SELL","0.0000600000","4.2200000000GAS","0.00025320BTC","0.0000002500BTC"
"2021-01-23 04:15:02","GASBTC","BUY","0.0000543000","4.2300000000GAS","0.00022969BTC","0.0042300000GAS"
"2021-01-23 04:06:25","AMBBTC","SELL","5.800E-7","224.0000000000AMB","0.00012992BTC","0.0000001300BTC"
"2021-01-22 15:00:40","AMBBTC","BUY","5.600E-7","224.0000000000AMB","0.00012544BTC","0.2240000000AMB"
"2021-01-22 13:47:33","AMBBTC","SELL","5.600E-7","202.0000000000AMB","0.00011312BTC","0.0000001100BTC"
"2021-01-22 13:03:06","ONTBTC","BUY","0.0000184000","7.0000000000ONT","0.00012880BTC","0.0070000000ONT"
"2021-01-22 10:26:47","ARDRBTC","BUY","0.0000026100","54.0000000000ARDR","0.00014094BTC","0.0540000000ARDR"
"2021-01-22 01:58:35","QKCBTC","BUY","2.100E-7","523.0000000000QKC","0.00010983BTC","0.5230000000QKC"
"2021-01-21 08:09:32","AMBBTC","BUY","5.100E-7","203.0000000000AMB","0.00010353BTC","0.2030000000AMB"
"2021-01-21 05:45:56","REQBTC","BUY","9.800E-7","202.0000000000REQ","0.00019796BTC","0.2020000000REQ"
"2021-01-20 16:58:50","CMTBTC","BUY","3.600E-7","278.0000000000CMT","0.00010008BTC","0.2780000000CMT"
"2021-01-19 18:26:34","WPRBTC","BUY","3.500E-7","294.0000000000WPR","0.00010290BTC","0.2940000000WPR"
"2021-01-19 18:16:50","AERGOBTC","BUY","0.0000014700","136.0000000000AERGO","0.00019992BTC","0.1360000000AERGO"
"2021-01-19 18:13:20","BTCUSDT","BUY","36886.8000000000","0.0002970000BTC","10.95537960USDT","0.0000003000BTC"
